RatingID,UserID,MovieID,Rating,Timestamp
4474,SF_4325,102,3.4,15-11-24
4475,SF_4129,493,2.2,24-03-24
4476,SF_85,3369,3.9,11-09-24
4477,SF_5465,694,2.2,29-04-24
4478,SF_5100,591,4.5,02-07-24
4479,SF_276,2421,2.1,20-07-24
4480,SF_399,2008,3.1,11-06-24
4481,SF_3556,1498,3,08-12-24
4482,SF_2807,196,2.9,15-01-24
4483,SF_4415,19,3.5,03-05-24
4484,SF_1712,3750,4.8,13-11-24
4485,SF_725,2536,4.7,23-04-24
4486,SF_4595,495,1.9,29-12-23
4487,SF_861,3538,1.6,12-04-24
4488,SF_2631,3830,1.2,06-03-24
4489,SF_626,1488,2.5,25-05-24
4490,SF_1218,1760,2.6,07-10-24
4491,SF_3273,2604,1.2,22-12-23
4492,SF_2107,2228,3.8,25-03-24
4493,SF_4200,599,1.8,18-06-24
4494,SF_5099,3653,2.9,17-12-23
4495,SF_678,74,1.3,22-12-23
4496,SF_3905,32,4.9,15-12-23
4497,SF_146,2159,4.4,13-04-24
4498,SF_1506,726,3.4,14-07-24
4499,SF_1102,964,4.5,13-01-24
4500,SF_207,2672,4.9,15-08-24
4501,SF_5607,3119,4.9,18-03-24
4502,SF_2518,2712,3.1,04-09-24
4503,SF_5862,8,4.6,14-02-24
4504,SF_4410,88,2.6,12-11-24
4505,SF_3659,2153,3,24-10-24
4506,SF_5190,1098,3.2,13-09-24
4507,SF_2139,1608,2.5,01-09-24
4508,SF_1675,700,1.1,29-11-24
4509,SF_4896,3841,1.5,15-01-24
4510,SF_4171,2847,4.7,23-11-24
4511,SF_1842,2209,3.5,14-04-24
4512,SF_1074,3037,3.2,23-05-24
4513,SF_2683,1663,1.4,28-05-24
4514,SF_2677,3856,4.3,30-10-24
4515,SF_3503,1568,1.8,14-12-23
4516,SF_5878,463,2.5,23-10-24
4517,SF_4274,340,2.9,09-12-24
4518,SF_5541,3146,2.5,05-03-24
4519,SF_3187,2179,2.2,23-08-24
4520,SF_5606,1450,4.7,19-09-24
4521,SF_419,1524,2.1,07-08-24
4522,SF_1731,115,3.5,19-12-23
4523,SF_1658,706,1,04-06-24
4524,SF_305,1988,2,11-01-24
4525,SF_207,834,2.4,07-06-24
4526,SF_517,1113,4.8,23-12-23
4527,SF_2807,1351,3.9,10-02-24
4528,SF_186,3605,1.1,25-06-24
4529,SF_2806,3945,2.5,08-11-24
4530,SF_2961,1595,3.1,15-09-24
4531,SF_1825,1057,1.2,06-05-24
4532,SF_4908,1274,4.7,21-09-24
4533,SF_4454,1057,4.4,14-01-24
4534,SF_383,2835,3.2,17-01-24
4535,SF_4252,785,3.6,03-08-24
4536,SF_4205,3092,1.5,26-03-24
4537,SF_3012,2100,1.5,22-01-24
4538,SF_2850,3943,1.3,21-09-24
4539,SF_871,1340,4.3,05-08-24
4540,SF_5935,930,1.1,16-06-24
4541,SF_3801,1012,4.8,21-07-24
4542,SF_6030,884,4.5,15-11-24
4543,SF_5896,1654,3.7,26-08-24
4544,SF_2143,777,2.9,26-10-24
4545,SF_747,2595,5,19-02-24
4546,SF_3376,2332,3.6,02-06-24
4547,SF_153,2274,2,06-06-24
4548,SF_4139,468,3.1,01-12-24
4549,SF_1400,1548,2.9,04-02-24
4550,SF_640,2973,1.9,04-11-24
4551,SF_408,2948,1.9,14-09-24
4552,SF_5766,2529,3.8,09-03-24
4553,SF_3335,2064,5,12-12-24
4554,SF_5143,1513,3.1,23-12-23
4555,SF_529,1595,4.8,19-11-24
4556,SF_336,662,4.6,13-12-23
4557,SF_4926,1565,1.1,01-06-24
4558,SF_4841,1969,3.8,21-06-24
4559,SF_1799,3594,3.9,20-12-23
4560,SF_5995,781,3.1,31-08-24
4561,SF_2188,2187,4.1,09-09-24
4562,SF_3345,2109,4,24-05-24
4563,SF_829,1779,2,10-02-24
4564,SF_1966,1975,4.2,09-12-24
4565,SF_4162,1210,5,19-02-24
4566,SF_4820,3581,1.9,02-07-24
4567,SF_4434,1238,1.7,29-08-24
4568,SF_2882,3829,3.7,15-10-24
4569,SF_3591,1247,4.9,14-04-24
4570,SF_3786,3849,2.2,24-04-24
4571,SF_916,2884,4.7,18-08-24
4572,SF_4335,2395,1.1,17-10-24
4573,SF_4953,356,3.7,27-08-24
4574,SF_1292,548,1.3,13-07-24
4575,SF_2664,665,4.6,04-10-24
4576,SF_1641,2250,2.5,16-05-24
4577,SF_2444,135,2.3,04-07-24
4578,SF_3345,28,1.3,18-06-24
4579,SF_924,1946,2.7,22-04-24
4580,SF_5657,1851,1.6,25-04-24
4581,SF_5329,523,1.2,15-12-23
4582,SF_1774,2121,3.3,08-08-24
4583,SF_322,2357,2.2,24-08-24
4584,SF_1123,2786,1.4,13-04-24
4585,SF_2770,1076,1.7,02-09-24
4586,SF_1142,1115,2.2,02-03-24
4587,SF_1368,175,3.8,21-05-24
4588,SF_1821,3252,1.8,26-08-24
4589,SF_5942,2983,4.1,24-02-24
4590,SF_5917,2814,2.4,21-07-24
4591,SF_5869,405,1.7,22-11-24
4592,SF_1871,442,1.1,26-09-24
4593,SF_5810,1197,4.9,09-07-24
4594,SF_2199,1789,1.8,05-11-24
4595,SF_763,2853,1.4,19-09-24
4596,SF_1557,1223,5,04-12-24
4597,SF_551,770,1.6,01-07-24
4598,SF_4613,1926,1.2,13-07-24
4599,SF_5647,3747,2,24-04-24
4600,SF_3633,2385,3.8,24-02-24
4601,SF_2933,73,2.9,22-04-24
4602,SF_2017,3140,3.5,22-11-24
4603,SF_5790,2481,4.1,13-05-24
4604,SF_5024,1205,3.7,15-11-24
4605,SF_1801,1968,3.4,25-11-24
4606,SF_2270,2266,1.4,31-03-24
4607,SF_5727,3867,2.5,22-05-24
4608,SF_89,2652,3.2,19-06-24
4609,SF_3607,131,1.6,02-10-24
4610,SF_988,3019,2.5,16-05-24
4611,SF_6005,1463,4,02-11-24
4612,SF_553,2813,3.2,01-06-24
4613,SF_605,1446,4.4,28-08-24
4614,SF_4076,65,3.3,18-11-24
4615,SF_4262,3027,1.2,25-03-24
4616,SF_942,485,4.8,01-11-24
4617,SF_473,1809,3.9,29-09-24
4618,SF_2902,1335,3.8,06-11-24
4619,SF_5207,2249,1.2,31-07-24
4620,SF_1560,172,4.6,07-02-24
4621,SF_745,832,4.7,28-02-24
4622,SF_1715,3445,3.1,05-09-24
4623,SF_1680,824,3.9,09-12-24
4624,SF_5955,596,4.1,15-05-24
4625,SF_4160,2333,3.7,22-06-24
4626,SF_1246,3797,4.5,07-08-24
4627,SF_4585,505,2.9,27-09-24
4628,SF_5724,3333,1.8,20-09-24
4629,SF_3140,1241,5,06-02-24
4630,SF_203,154,3.5,20-05-24
4631,SF_3944,252,1.7,13-09-24
4632,SF_473,1459,1.1,06-08-24
4633,SF_5266,1785,3.8,18-03-24
4634,SF_2923,3009,3.6,15-07-24
4635,SF_3040,3504,1.7,16-10-24
4636,SF_4387,3088,4.9,03-03-24
4637,SF_3349,1381,2.9,16-08-24
4638,SF_3941,553,4.2,13-04-24
4639,SF_2211,1440,4.9,21-06-24
4640,SF_5789,2964,3.7,19-03-24
4641,SF_2402,2447,4.4,12-12-24
4642,SF_4575,1476,5,16-03-24
4643,SF_854,1572,2.7,16-05-24
4644,SF_1968,3253,2.3,29-07-24
4645,SF_3734,730,2.4,01-02-24
4646,SF_2930,1250,4.5,18-05-24
4647,SF_5337,1347,4.6,22-08-24
4648,SF_903,1313,3.6,09-06-24
4649,SF_1716,1416,4,16-02-24
4650,SF_358,2962,1.1,04-09-24
4651,SF_624,2543,1.8,02-11-24
4652,SF_2164,389,3.6,24-01-24
4653,SF_2242,894,3.2,21-03-24
4654,SF_1137,1342,2.7,01-05-24
4655,SF_5488,2656,3.7,04-09-24
4656,SF_5322,1922,3.1,12-02-24
4657,SF_1019,346,2.2,01-10-24
4658,SF_4235,2885,3.2,14-01-24
4659,SF_472,2562,1.9,21-09-24
4660,SF_196,1477,2.7,24-06-24
4661,SF_462,2317,2,24-11-24
4662,SF_5595,2205,2.4,21-05-24
4663,SF_2496,103,4.7,26-03-24
4664,SF_759,1594,4.6,20-05-24
4665,SF_680,2294,3.4,20-01-24
4666,SF_3905,402,4,27-05-24
4667,SF_1490,2984,1.2,19-05-24
4668,SF_4113,1101,1.9,25-06-24
4669,SF_1184,442,1.3,07-06-24
4670,SF_4538,1764,1.4,26-12-23
4671,SF_5374,3397,4.2,14-12-23
4672,SF_5016,26,2.5,11-06-24
4673,SF_3810,2360,2.8,25-10-24
4674,SF_2021,1013,1.6,02-06-24
4675,SF_5164,693,4.1,25-10-24
4676,SF_3601,3395,2.1,21-12-23
4677,SF_3108,535,1.9,10-07-24
4678,SF_4762,2849,5,25-07-24
4679,SF_880,1265,4.4,26-05-24
4680,SF_76,355,4.3,03-12-24
4681,SF_2656,1321,4.5,07-03-24
4682,SF_3843,919,3.3,22-07-24
4683,SF_4911,3279,4.4,14-09-24
4684,SF_2229,2288,4.6,16-12-23
4685,SF_2232,3277,3.1,22-06-24
4686,SF_2301,2064,1.9,26-10-24
4687,SF_1435,3540,2.7,22-07-24
4688,SF_2482,1682,1.1,03-03-24
4689,SF_3207,3865,3.8,13-10-24
4690,SF_453,1201,3.6,26-02-24
4691,SF_3218,3446,1.4,01-02-24
4692,SF_5474,3754,2.9,23-09-24
4693,SF_2642,3649,2.6,24-06-24
4694,SF_4013,2048,3.1,19-11-24
4695,SF_3746,1220,4.2,10-08-24
4696,SF_4647,2296,2.4,06-03-24
4697,SF_2905,2852,2.5,12-07-24
4698,SF_2222,3362,4,15-09-24
4699,SF_4797,2513,1.1,12-11-24
4700,SF_509,958,3.2,15-04-24
4701,SF_182,1118,4.5,03-04-24
4702,SF_4329,2356,1.2,28-05-24
4703,SF_4763,2801,1.3,01-11-24
4704,SF_5126,3415,1.1,08-05-24
4705,SF_3211,2946,4.6,06-08-24
4706,SF_730,3424,4.8,16-11-24
4707,SF_3298,142,3.5,15-08-24
4708,SF_5901,3800,4.4,12-07-24
4709,SF_4032,354,2.6,17-07-24
4710,SF_4168,656,3.5,10-12-24
4711,SF_3480,3344,1.2,23-09-24
4712,SF_3075,1351,4.7,03-08-24
4713,SF_2619,532,2.7,17-05-24
4714,SF_1164,573,4.3,18-11-24
4715,SF_2119,3599,4.5,22-07-24
4716,SF_4146,3718,1.1,30-04-24
4717,SF_2714,2955,4.6,18-06-24
4718,SF_4472,2119,4.5,08-06-24
4719,SF_3331,2760,4,02-07-24
4720,SF_3663,743,3,28-09-24
4721,SF_1983,168,1.9,07-02-24
4722,SF_1458,3767,3.2,06-04-24
4723,SF_4656,1336,1.9,18-10-24
4724,SF_1381,3099,4.6,07-01-24
4725,SF_5358,2422,2.2,25-08-24
4726,SF_315,1067,1.2,23-06-24
4727,SF_5737,637,1.3,18-12-23
4728,SF_3928,892,4.8,19-03-24
4729,SF_6038,371,3.9,03-02-24
4730,SF_4696,2464,3.9,01-09-24
4731,SF_3136,3834,3.6,15-04-24
4732,SF_640,1061,2.7,01-08-24
4733,SF_3618,2295,4,02-04-24
4734,SF_1928,340,2.4,09-01-24
4735,SF_2978,1394,2,24-03-24
4736,SF_5754,3669,1.1,30-08-24
4737,SF_3021,897,1.1,20-05-24
4738,SF_4918,977,2.4,16-06-24
4739,SF_2078,1677,4.3,29-10-24
4740,SF_25,637,4.2,25-02-24
4741,SF_3747,3645,4.7,28-02-24
4742,SF_2252,3922,3.4,12-11-24
4743,SF_3748,2468,4.5,11-10-24
4744,SF_4718,3307,3.3,14-11-24
4745,SF_889,1287,2.3,14-04-24
4746,SF_4672,563,3.8,28-02-24
4747,SF_2196,1146,1.3,07-12-24
4748,SF_5921,3429,4.6,19-08-24
4749,SF_4562,2052,3.9,18-08-24
4750,SF_3303,783,1.8,26-08-24
4751,SF_105,3069,4.5,14-05-24
4752,SF_5225,814,3.3,05-03-24
4753,SF_66,3881,2,17-09-24
4754,SF_4925,1613,1.1,18-02-24
4755,SF_408,2326,1.7,23-01-24
4756,SF_601,310,1.9,26-09-24
4757,SF_5200,2854,3.1,06-08-24
4758,SF_1206,1611,2.2,24-02-24
4759,SF_861,2336,3,04-11-24
4760,SF_4114,1811,2.9,25-10-24
4761,SF_5857,2528,2.7,09-08-24
4762,SF_3902,954,4.1,31-07-24
4763,SF_4581,1022,2.1,01-10-24
4764,SF_2617,2254,2.5,31-03-24
4765,SF_5131,3899,3.8,06-06-24
4766,SF_945,1577,1.2,28-11-24
4767,SF_5996,3049,2.8,11-07-24
4768,SF_3472,2964,2.1,04-12-24
4769,SF_5164,3869,4.4,08-04-24
4770,SF_1017,3835,5,06-11-24
4771,SF_4453,716,2,21-10-24
4772,SF_5038,641,4.2,21-05-24
4773,SF_3958,3003,2.4,12-04-24
4774,SF_4258,364,4.5,27-12-23
4775,SF_5669,1432,5,23-11-24
4776,SF_5044,2391,2.3,09-08-24
4777,SF_5378,3176,3.5,13-11-24
4778,SF_905,2725,1.2,23-01-24
4779,SF_681,1304,4.2,09-10-24
4780,SF_688,961,4.6,05-08-24
4781,SF_248,2838,1.6,21-03-24
4782,SF_2585,98,1.8,09-04-24
4783,SF_2716,803,3.9,23-08-24
4784,SF_994,3492,2.8,20-02-24
4785,SF_1376,1734,3.5,16-08-24
4786,SF_5940,1645,3,10-11-24
4787,SF_1877,1376,4.7,23-09-24
4788,SF_5228,716,3.8,18-07-24
4789,SF_2820,1573,4.7,29-09-24
4790,SF_1954,3769,1.3,25-07-24
4791,SF_1867,824,1.9,19-08-24
4792,SF_3718,904,4.9,18-01-24
4793,SF_4267,3461,4.7,12-04-24
4794,SF_5879,3035,1.8,20-09-24
4795,SF_4011,1711,4.1,11-09-24
4796,SF_1389,2388,1,13-04-24
4797,SF_70,801,1.7,23-08-24
4798,SF_5180,1017,2,05-12-24
4799,SF_9,3657,4.3,28-06-24
4800,SF_2130,727,4.7,28-12-23
4801,SF_2696,3688,1.4,24-02-24
4802,SF_2331,55,1.1,11-12-24
4803,SF_3174,1465,2.6,26-06-24
4804,SF_3055,1853,2.9,12-10-24
4805,SF_998,833,1.7,06-12-24
4806,SF_4610,165,3.6,17-04-24
4807,SF_2559,2685,3.7,28-09-24
4808,SF_2014,1797,3,16-05-24
4809,SF_2360,3861,2.2,04-02-24
4810,SF_3125,3932,3.3,02-01-24
4811,SF_5249,1514,1.2,04-10-24
4812,SF_3419,1897,2.8,17-12-23
4813,SF_3863,3278,1,01-09-24
4814,SF_3564,3574,3.6,16-12-23
4815,SF_4945,2703,4.9,13-07-24
4816,SF_1091,1912,2.9,29-02-24
4817,SF_880,3682,4.6,25-01-24
4818,SF_5698,716,3.9,05-12-24
4819,SF_4456,3392,3.4,02-05-24
4820,SF_3349,717,1.6,30-05-24
4821,SF_1486,1108,2,07-09-24
4822,SF_3553,424,4.3,11-04-24
4823,SF_2165,3795,4.1,13-07-24
4824,SF_2139,3504,4.2,31-01-24
4825,SF_3978,1187,1,18-09-24
4826,SF_1946,3832,4.6,16-03-24
4827,SF_256,1417,4.3,17-06-24
4828,SF_4946,2713,1.8,20-11-24
4829,SF_5005,3047,1.4,03-04-24
4830,SF_950,3143,1.9,11-07-24
4831,SF_5716,3065,4.6,17-07-24
4832,SF_3898,643,3,16-03-24
4833,SF_4677,403,3.8,21-02-24
4834,SF_5874,414,1.7,31-12-23
4835,SF_3950,3871,1.6,16-06-24
4836,SF_3650,1400,1.8,07-11-24
4837,SF_4688,1468,1.9,01-04-24
4838,SF_2036,3729,4.2,02-08-24
4839,SF_1088,3028,4.9,21-10-24
4840,SF_17,1584,3.5,11-09-24
4841,SF_987,480,4.9,23-06-24
4842,SF_5239,2842,4,02-04-24
4843,SF_4756,1932,5,18-12-23
4844,SF_2014,1495,2.8,13-03-24
4845,SF_2707,3700,3,31-01-24
4846,SF_2598,3762,2.7,12-08-24
4847,SF_1602,733,3,16-05-24
4848,SF_492,2688,1.7,18-08-24
4849,SF_1012,2288,4.6,25-03-24
4850,SF_1259,2066,4,30-03-24
4851,SF_1802,7,1.8,23-08-24
4852,SF_5869,3556,4.3,15-02-24
4853,SF_4033,3172,1.8,02-09-24
4854,SF_969,2240,3,15-01-24
4855,SF_3456,1464,3.8,26-04-24
4856,SF_305,3183,4.5,30-09-24
4857,SF_3915,529,4.7,04-10-24
4858,SF_5844,898,3.9,16-12-23
4859,SF_2123,1445,4.6,15-03-24
4860,SF_4153,2744,4,05-07-24
4861,SF_991,2533,1.3,06-09-24
4862,SF_4465,2731,4.3,06-08-24
4863,SF_612,1247,3,08-07-24
4864,SF_2787,3047,2.7,31-12-23
4865,SF_1327,111,1.3,31-10-24
4866,SF_1931,2720,4,07-04-24
4867,SF_4739,1004,3.8,26-01-24
4868,SF_5196,2749,1.8,19-06-24
4869,SF_2231,2545,3.9,01-03-24
4870,SF_5618,403,3.4,14-06-24
4871,SF_5553,2450,1.6,09-04-24
4872,SF_1395,2363,4.2,18-01-24
4873,SF_520,643,1.8,06-03-24
4874,SF_547,3521,2.4,12-08-24
4875,SF_3003,1376,4.6,22-10-24
4876,SF_5362,952,3,09-02-24
4877,SF_1037,83,4.9,27-04-24
4878,SF_5305,3829,3.5,03-06-24
4879,SF_4832,3473,3.5,22-01-24
4880,SF_4860,54,4.5,21-12-23
4881,SF_4781,1296,2.4,23-05-24
4882,SF_5402,1477,2.3,08-02-24
4883,SF_3602,628,4.5,05-06-24
4884,SF_3767,1336,1.6,24-06-24
4885,SF_375,1660,4.9,12-01-24
4886,SF_937,959,2.5,29-04-24
4887,SF_4553,3047,2.7,18-10-24
4888,SF_5533,1067,4.8,07-05-24
4889,SF_5927,673,4.4,10-10-24
4890,SF_4248,3083,1.4,25-10-24
4891,SF_2752,2694,4.8,25-03-24
4892,SF_5372,981,3.8,25-02-24
4893,SF_2672,2382,3.2,05-05-24
4894,SF_2491,2997,4.8,24-11-24
4895,SF_5936,629,1.3,25-06-24
4896,SF_3385,3609,2.5,05-12-24
4897,SF_4748,1113,1.4,02-11-24
4898,SF_4349,1002,4.7,25-02-24
4899,SF_2677,135,1.9,09-07-24
4900,SF_4000,985,4.5,28-04-24
4901,SF_1331,3575,1.9,22-07-24
4902,SF_649,1457,2.9,02-07-24
4903,SF_4323,1092,2.6,08-12-24
4904,SF_3704,1991,3.7,25-01-24
4905,SF_2332,1460,1.6,07-04-24
4906,SF_2753,798,4,23-08-24
4907,SF_2375,1378,1.3,09-10-24
4908,SF_1482,3185,3.8,06-07-24
4909,SF_693,56,1.1,03-09-24
4910,SF_1372,2838,2.8,28-08-24
4911,SF_4396,2580,3.6,29-12-23
4912,SF_3397,1374,3.3,05-12-24
4913,SF_416,3726,3.4,04-07-24
4914,SF_5731,337,1.9,26-02-24
4915,SF_4573,2154,1.8,20-09-24
4916,SF_910,1575,3.4,17-04-24
4917,SF_3382,713,3.2,24-10-24
4918,SF_4873,223,4.8,31-03-24
4919,SF_1747,3144,3.3,29-02-24
4920,SF_5856,3073,3.7,09-10-24
4921,SF_2029,3400,4.4,12-11-24
4922,SF_1616,3109,1.2,24-11-24
4923,SF_2232,2728,4.5,20-10-24
4924,SF_2523,2907,2.2,13-02-24
4925,SF_739,3032,4.8,04-05-24
4926,SF_3696,304,4.8,13-09-24
4927,SF_778,758,3.4,29-05-24
4928,SF_5512,427,3.4,09-07-24
4929,SF_815,3443,3,23-01-24
4930,SF_879,2885,4.4,17-10-24
4931,SF_1125,1665,4.9,21-08-24
4932,SF_4509,1041,1.5,26-03-24
4933,SF_2411,1640,4.9,31-12-23
4934,SF_2854,2997,4.5,18-10-24
4935,SF_5591,2883,1.8,23-01-24
4936,SF_1063,311,4.6,25-04-24
4937,SF_4309,1078,2.9,12-09-24
4938,SF_4489,834,4.4,03-09-24
4939,SF_5218,2508,1.6,04-02-24
4940,SF_2996,2897,2.6,05-03-24
4941,SF_2935,1,3,24-05-24
4942,SF_3476,2914,2.2,08-03-24
4943,SF_924,120,1.9,26-03-24
4944,SF_4285,3023,4.9,01-03-24
4945,SF_5451,290,3.3,22-05-24
4946,SF_5183,2275,4.4,27-02-24
4947,SF_893,289,3.5,02-12-24
4948,SF_2111,2108,3,28-06-24
4949,SF_3449,672,4.5,12-05-24
4950,SF_1527,1696,3.6,18-06-24
4951,SF_2071,1297,4,02-12-24
4952,SF_131,2348,3.6,26-11-24
4953,SF_1708,206,3.7,18-01-24
4954,SF_3192,1895,2.8,10-02-24
4955,SF_954,2156,4.2,19-01-24
4956,SF_903,3590,3,18-11-24
4957,SF_5170,1412,2.2,19-06-24
4958,SF_3284,2424,2.2,21-08-24
4959,SF_5433,2902,1.2,15-07-24
4960,SF_4823,2462,2.9,17-06-24
4961,SF_4676,3468,2.7,07-07-24
4962,SF_4331,2486,1.9,04-11-24
4963,SF_3828,1381,2,26-10-24
4964,SF_1393,2243,4.3,16-10-24
4965,SF_1806,3186,1.9,24-07-24
4966,SF_1547,676,4.1,07-01-24
4967,SF_1386,2979,1.5,21-12-23
4968,SF_2609,3739,4.2,13-09-24
4969,SF_2659,1200,2.7,05-01-24
4970,SF_4200,1812,4.4,10-07-24
4971,SF_3908,3655,4.7,22-01-24
4972,SF_3070,896,1.8,21-06-24
4973,SF_2701,3766,3.7,12-04-24
4974,SF_727,402,2.9,28-12-23
4975,SF_2327,1240,4.5,15-03-24
4976,SF_2243,3735,3.6,28-10-24
4977,SF_2155,924,3.4,10-11-24
4978,SF_4694,259,1.5,18-10-24
4979,SF_2408,3482,3.6,16-12-23
4980,SF_4431,2018,1.1,12-10-24
4981,SF_1632,588,4.1,27-11-24
4982,SF_5276,2288,1.9,30-10-24
4983,SF_3115,319,1.6,04-05-24
4984,SF_3145,3884,3.4,03-03-24
4985,SF_5509,452,4,14-04-24
4986,SF_3138,3515,3.6,20-09-24
4987,SF_5519,1787,2.3,29-10-24
4988,SF_196,77,2.4,02-11-24
4989,SF_2629,3152,3.5,26-01-24
4990,SF_1479,3810,2.2,20-11-24
4991,SF_2016,2035,4.7,13-10-24
4992,SF_493,218,2.5,12-10-24
4993,SF_1121,338,1.6,27-01-24
4994,SF_1404,2821,3.4,23-05-24
4995,SF_2791,422,1.6,31-07-24
4996,SF_4130,3086,1.4,23-03-24
4997,SF_6037,2303,5,06-08-24
4998,SF_1206,3339,1.6,06-01-24
4999,SF_4783,2511,1.2,08-11-24
5000,SF_468,1762,4.7,17-05-24
5001,SF_723,2072,3.2,19-10-24
5002,SF_4641,2343,3.2,03-01-24
5003,SF_2745,3300,1.7,06-03-24
5004,SF_2151,3165,3,19-07-24
5005,SF_4562,2647,1.4,29-03-24
5006,SF_2976,1826,3.4,16-08-24
5007,SF_4289,1906,3.9,08-07-24
5008,SF_2906,1062,4.2,12-08-24
5009,SF_227,2626,4,30-12-23
5010,SF_698,978,4.4,25-11-24
5011,SF_1391,2938,3.4,11-08-24
5012,SF_1577,3705,3.3,19-07-24
5013,SF_3975,1705,1.3,18-06-24
5014,SF_2981,3112,3.4,07-06-24
5015,SF_3410,889,1.2,26-05-24
5016,SF_1910,2507,2.4,15-07-24
5017,SF_5648,389,2.7,14-12-23
5018,SF_4037,2026,4.4,12-10-24
5019,SF_828,2480,4,17-05-24
5020,SF_5975,168,3.7,30-01-24
5021,SF_2856,3573,4.9,15-07-24
5022,SF_3119,654,1.9,07-02-24
5023,SF_4570,3592,3.3,27-01-24
5024,SF_3619,1589,4.7,02-07-24
5025,SF_799,2683,3.9,30-05-24
5026,SF_4846,768,1.4,23-01-24
5027,SF_5462,875,1.3,10-02-24
5028,SF_5587,3648,3.9,08-12-24
5029,SF_2205,3818,4,10-01-24
5030,SF_971,2543,3.2,26-03-24
5031,SF_269,513,4.1,16-04-24
5032,SF_2650,2815,1.1,16-04-24
5033,SF_2145,2442,4.1,31-08-24
5034,SF_655,1632,3.3,18-09-24
5035,SF_1161,2419,2.3,01-01-24
5036,SF_3799,2932,2,20-09-24
5037,SF_2069,1025,3,02-09-24
5038,SF_2016,399,3.6,10-03-24
5039,SF_5212,2226,2.9,06-08-24
5040,SF_2056,493,4.8,10-03-24
5041,SF_5759,381,3.6,25-08-24
5042,SF_953,347,4.2,29-04-24
5043,SF_80,1162,4.4,07-12-24
5044,SF_4120,888,4.9,27-04-24
5045,SF_1423,2083,3.1,11-12-24
5046,SF_229,1757,2.6,04-05-24
5047,SF_3862,423,2.7,21-08-24
5048,SF_3742,1885,2.4,03-07-24
5049,SF_4998,2936,4.3,23-08-24
5050,SF_890,1995,1.5,29-01-24
5051,SF_5442,173,4.5,07-09-24
5052,SF_3546,243,1.5,06-06-24
5053,SF_960,548,3.2,22-04-24
5054,SF_4945,338,4.3,02-07-24
5055,SF_1509,538,4.9,14-02-24
5056,SF_5650,2515,3.2,04-09-24
5057,SF_1947,1909,3.5,18-02-24
5058,SF_5957,2519,3.3,27-05-24
5059,SF_6020,1247,3.4,07-07-24
5060,SF_4680,3763,4.2,05-10-24
5061,SF_4015,2843,3.1,06-04-24
5062,SF_4710,2733,4,10-09-24
5063,SF_2451,3226,2.9,30-06-24
5064,SF_5976,1408,4.8,18-06-24
5065,SF_5273,2672,1.8,15-09-24
5066,SF_894,1968,2.1,07-03-24
5067,SF_754,1390,2.6,01-05-24
5068,SF_5168,1507,2.4,22-03-24
5069,SF_1270,3281,2.4,11-11-24
5070,SF_5056,758,4.5,15-07-24
5071,SF_2287,1499,2.6,03-01-24
5072,SF_4117,2264,4.9,18-04-24
5073,SF_3038,1604,3.6,27-09-24
5074,SF_3356,723,1.3,05-02-24
5075,SF_72,397,3.8,03-09-24
5076,SF_3071,1352,4.8,10-07-24
5077,SF_2827,2276,2.7,26-02-24
5078,SF_5387,934,2.4,14-11-24
5079,SF_3868,3695,2,07-02-24
5080,SF_4272,1201,1.8,12-04-24
5081,SF_1038,2403,4,09-06-24
5082,SF_4656,1371,4.5,06-12-24
5083,SF_2193,274,1.2,12-09-24
5084,SF_4159,1871,2.4,15-11-24
5085,SF_1320,821,4.9,31-10-24
5086,SF_5125,2577,1.5,23-09-24
5087,SF_3277,374,4.8,27-01-24
5088,SF_4200,1199,2.9,16-06-24
5089,SF_2260,1170,1,08-05-24
5090,SF_3898,3600,2.3,08-06-24
5091,SF_4028,3644,3.2,13-06-24
5092,SF_4755,3245,2,14-02-24
5093,SF_5975,1532,2.1,17-01-24
5094,SF_5926,2839,2.1,06-10-24
5095,SF_2992,2182,4.2,07-02-24
5096,SF_3851,3059,4.4,22-02-24
5097,SF_5988,1479,4.3,09-04-24
5098,SF_5353,2874,2.7,12-12-24
5099,SF_2381,3448,2.3,30-06-24
5100,SF_5700,3400,4.1,01-10-24
5101,SF_158,3443,4,05-04-24
5102,SF_1891,1953,1.6,02-11-24
5103,SF_2350,3151,2.4,16-07-24
5104,SF_1379,1927,3.7,03-09-24
5105,SF_3870,17,1.9,28-02-24
5106,SF_2714,953,3.9,29-08-24
5107,SF_2717,1190,1.8,05-07-24
5108,SF_1749,1257,1.5,12-12-24
5109,SF_2314,3216,3.8,05-01-24
5110,SF_3438,562,3.3,06-05-24
5111,SF_4576,2308,3.2,20-07-24
5112,SF_5677,316,3.3,10-04-24
5113,SF_2194,1433,1.3,06-10-24
5114,SF_3580,2775,3,03-11-24
5115,SF_470,3496,2.4,17-05-24
5116,SF_696,2969,4,29-12-23
5117,SF_406,2621,2.6,12-04-24
5118,SF_2070,2229,3.9,09-04-24
5119,SF_929,262,3.3,01-06-24
5120,SF_1340,3678,4.7,12-01-24
5121,SF_4643,287,3.4,20-06-24
5122,SF_3447,3654,2.2,03-09-24
5123,SF_2261,2656,3.5,17-04-24
5124,SF_1173,1870,1.5,08-10-24
5125,SF_3099,3518,4.2,10-11-24
5126,SF_6014,2818,3.9,04-10-24
5127,SF_3294,2798,3.9,21-09-24
5128,SF_1309,1503,4.3,29-06-24
