MovieID,Title,Year,Genres,Language
1990,"""Prom Night Iv: Deliver Us From Evil""",1992,Horror,French
1991,"""Child'S Play""",1988,Horror,French
1992,"""Child'S Play 2""",1990,Horror,French
1993,"""Child'S Play 3""",1992,Horror,English
1994,"""Poltergeist""",1982,Horror|Thriller,Italian
1995,"""Poltergeist Ii: The Other Side""",1986,Horror|Thriller,German
1996,"""Poltergeist Iii""",1988,Horror|Thriller,French
1997,"""The Exorcist""",1973,Horror,English
1998,"""Exorcist Ii: The Heretic""",1977,Horror,English
1999,"""The Exorcist Iii""",1990,Horror,Italian
2000,"""Lethal Weapon""",1987,Action|Comedy|Crime|Drama,French
2001,"""Lethal Weapon 2""",1989,Action|Comedy|Crime|Drama,French
2002,"""Lethal Weapon 3""",1992,Action|Comedy|Crime|Drama,English
2003,"""Gremlins""",1984,Comedy|Horror,French
2004,"""Gremlins 2: The New Batch""",1990,Comedy|Horror,Italian
2005,"""The Goonies""",1985,Adventure|Children's|Fantasy,French
2006,"""The Mask Of Zorro""",1998,Action|Adventure|Romance,Italian
2007,"""Polish Wedding""",1998,Comedy,German
2008,"""This World, Then The Fireworks""",1996,Crime|Drama|Film-Noir,English
2009,"""Soylent Green""",1973,Sci-Fi|Thriller,English
2010,"""Metropolis""",1926,Sci-Fi,English
2011,"""Back To The Future Part Ii""",1989,Comedy|Sci-Fi,English
2012,"""Back To The Future Part Iii""",1990,Comedy|Sci-Fi|Western,English
2013,"""The Poseidon Adventure""",1972,Action|Adventure,Italian
2014,"""Freaky Friday""",1977,Children's|Comedy,Italian
2015,"""The Absent Minded Professor""",1961,Children's|Comedy|Fantasy,Spanish
2016,"""The Apple Dumpling Gang Rides Again""",1979,Children's|Comedy|Western,English
2017,"""Babes In Toyland""",1961,Children's|Fantasy|Musical,French
2018,"""Bambi""",1942,Animation|Children's,Italian
2019,"""Seven Samurai (The Magnificent Seven) (Shichinin No Samurai)""",1954,Action|Drama,Spanish
2020,"""Dangerous Liaisons""",1988,Drama|Romance,Italian
2021,"""Dune""",1984,Fantasy|Sci-Fi,French
2022,"""The Last Temptation Of Christ""",1988,Drama,German
2023,"""The Godfather: Part Iii""",1990,Action|Crime|Drama,French
2024,"""The Rapture""",1991,Drama|Mystery,English
2025,"""Lolita""",1997,Drama|Romance,English
2026,"""Disturbing Behavior""",1998,Horror|Thriller,Spanish
2027,"""Mafia!""",1998,Comedy|Crime,English
2028,"""Saving Private Ryan""",1998,Action|Drama|War,German
2029,"""Billy'S Hollywood Screen Kiss""",1997,Comedy|Romance,English
2030,"""East Palace West Palace (Dong Gong Xi Gong)""",1997,Drama,Spanish
2031,"""$1,000,000 Duck""",1971,Children's|Comedy,French
2032,"""The Barefoot Executive""",1971,Children's|Comedy,French
2033,"""The Black Cauldron""",1985,Animation|Children's,Spanish
2034,"""The Black Hole""",1979,Sci-Fi,German
2035,"""Blackbeard'S Ghost""",1968,Children's|Comedy,Italian
2036,"""Blank Check""",1994,Children's|Comedy,Spanish
2037,"""Candleshoe""",1977,Adventure|Children's|Comedy,German
2038,"""The Cat From Outer Space""",1978,Children's|Comedy|Sci-Fi,Spanish
2039,"""Cheetah""",1989,Adventure|Children's,Spanish
2040,"""The Computer Wore Tennis Shoes""",1970,Children's|Comedy,Italian
2041,"""Condorman""",1981,Action|Adventure|Children's|Comedy,Spanish
2042,"""D2: The Mighty Ducks""",1994,Children's|Comedy,French
2043,"""Darby O'Gill And The Little People""",1959,Adventure|Children's|Fantasy,Spanish
2044,"""The Devil And Max Devlin""",1981,Comedy,French
2045,"""A Far Off Place""",1993,Adventure|Children's|Drama|Romance,Spanish
2046,"""Flight Of The Navigator""",1986,Adventure|Children's|Sci-Fi,French
2047,"""The Gnome-Mobile""",1967,Children's,Spanish
2048,"""The Great Mouse Detective""",1986,Animation|Children's,Spanish
2049,"""The Happiest Millionaire""",1967,Comedy|Musical,English
2050,"""Herbie Goes Bananas""",1980,Adventure|Children's|Comedy,German
2051,"""Herbie Goes To Monte Carlo""",1977,Adventure|Children's|Comedy,Italian
2052,"""Hocus Pocus""",1993,Children's|Comedy,Spanish
2053,"""Honey, I Blew Up The Kid""",1992,Children's|Comedy|Sci-Fi,Spanish
2054,"""Honey, I Shrunk The Kids""",1989,Adventure|Children's|Comedy|Fantasy|Sci-Fi,English
2055,"""Hot Lead And Cold Feet""",1978,Comedy|Western,German
2056,"""In Search Of The Castaways""",1962,Adventure|Children's,German
2057,"""The Incredible Journey""",1963,Adventure|Children's,Italian
2058,"""The Negotiator""",1998,Action|Thriller,German
2059,"""The Parent Trap""",1998,Children's|Drama,Italian
2060,"""Baseketball""",1998,Comedy,English
2061,"""Full Tilt Boogie""",1997,Documentary,German
2062,"""The Governess""",1998,Drama|Romance,English
2063,"""Seventh Heaven (Le Septiã¨Me Ciel)""",1997,Drama|Romance,Italian
2064,"""Roger & Me""",1989,Comedy|Documentary,Spanish
2065,"""The Purple Rose Of Cairo""",1985,Comedy|Drama|Romance,English
2066,"""Out Of The Past""",1947,Film-Noir,German
2067,"""Doctor Zhivago""",1965,Drama|Romance|War,Italian
2068,"""Fanny And Alexander""",1982,Drama,English
2069,"""The Trip To Bountiful""",1985,Drama,English
2070,"""Tender Mercies""",1983,Drama,French
2071,"""And The Band Played On""",1993,Drama,English
2072,"""The 'Burbs""",1989,Comedy,English
2073,"""Fandango""",1985,Comedy,French
2074,"""The Night Porter (Il Portiere Di Notte)""",1974,Drama,German
2075,"""Mephisto""",1981,Drama|War,French
2076,"""Blue Velvet""",1986,Drama|Mystery,Italian
2077,"""The Journey Of Natty Gann""",1985,Adventure|Children's,English
2078,"""The Jungle Book""",1967,Animation|Children's|Comedy|Musical,German
2079,"""Kidnapped""",1960,Children's|Drama,Italian
2080,"""Lady And The Tramp""",1955,Animation|Children's|Comedy|Musical|Romance,Spanish
2081,"""The Little Mermaid""",1989,Animation|Children's|Comedy|Musical|Romance,Italian
2082,"""The Mighty Ducks""",1992,Children's|Comedy,English
2083,"""The Muppet Christmas Carol""",1992,Children's|Musical,German
2084,"""Newsies""",1992,Children's|Musical,Italian
2085,"""101 Dalmatians""",1961,Animation|Children's,French
2086,"""One Magic Christmas""",1985,Drama|Fantasy,French
2087,"""Peter Pan""",1953,Animation|Children's|Fantasy|Musical,Spanish
2088,"""Popeye""",1980,Adventure|Comedy|Musical,English
2089,"""The Rescuers Down Under""",1990,Animation|Children's,English
2090,"""The Rescuers""",1977,Animation|Children's,Spanish
2091,"""Return From Witch Mountain""",1978,Children's|Sci-Fi,French
2092,"""The Return Of Jafar""",1993,Animation|Children's|Musical,English
2093,"""Return To Oz""",1985,Adventure|Children's|Fantasy|Sci-Fi,Italian
2094,"""The Rocketeer""",1991,Action|Adventure|Sci-Fi,French
2095,"""The Shaggy D.A.""",1976,Children's|Comedy,Italian
2096,"""Sleeping Beauty""",1959,Animation|Children's|Musical,German
2097,"""Something Wicked This Way Comes""",1983,Children's|Horror,Spanish
2098,"""Son Of Flubber""",1963,Children's|Comedy,Spanish
2099,"""Song Of The South""",1946,Adventure|Animation|Children's|Musical,English
2100,"""Splash""",1984,Comedy|Fantasy|Romance,French
2101,"""Squanto: A Warrior'S Tale""",1994,Adventure|Drama,Spanish
2102,"""Steamboat Willie""",1940,Animation|Children's|Comedy|Musical,German
2103,"""Tall Tale""",1994,Adventure|Children's,English
2104,"""Tex""",1982,Drama,French
2105,"""Tron""",1982,Action|Adventure|Fantasy|Sci-Fi,Italian
2106,"""Swing Kids""",1993,Drama|War,German
2107,"""Halloween: H20""",1998,Horror|Thriller,French
2108,"""L.A. Story""",1991,Comedy|Romance,German
2109,"""The Jerk""",1979,Comedy,English
2110,"""Dead Men Don'T Wear Plaid""",1982,Comedy|Crime|Thriller,German
2111,"""The Man With Two Brains""",1983,Comedy,Italian
2112,"""Grand Canyon""",1991,Crime|Drama,Italian
2113,"""Graveyard Shift""",1990,Horror|Thriller,French
2114,"""The Outsiders""",1983,Drama,Spanish
2115,"""Indiana Jones And The Temple Of Doom""",1984,Action|Adventure,Italian
2116,"""The Lord Of The Rings""",1978,Adventure|Animation|Children's|Sci-Fi,French
2117,"""Nineteen Eighty-Four""",1984,Drama|Sci-Fi,French
2118,"""The Dead Zone""",1983,Horror|Thriller,English
2119,"""Maximum Overdrive""",1986,Horror,English
2120,"""Needful Things""",1993,Drama|Horror,Spanish
2121,"""Cujo""",1983,Horror|Thriller,Spanish
2122,"""Children Of The Corn""",1984,Horror|Thriller,English
2123,"""All Dogs Go To Heaven""",1989,Animation|Children's,Italian
2124,"""The Addams Family""",1991,Comedy,German
2125,"""Ever After: A Cinderella Story""",1998,Drama|Romance,Spanish
2126,"""Snake Eyes""",1998,Action|Crime|Mystery|Thriller,English
2127,"""First Love, Last Rites""",1997,Drama|Romance,French
2128,"""Safe Men""",1998,Comedy,English
2129,"""The Saltmen Of Tibet""",1997,Documentary,Italian
2130,"""Atlantic City""",1980,Crime|Drama|Romance,German
2131,"""Autumn Sonata (Hã¶Stsonaten )""",1978,Drama,English
2132,"""Who'S Afraid Of Virginia Woolf?""",1966,Drama,Italian
2133,"""Adventures In Babysitting""",1987,Adventure|Comedy,Spanish
2134,"""Weird Science""",1985,Comedy,Spanish
2135,"""Doctor Dolittle""",1967,Adventure|Musical,French
2136,"""The Nutty Professor""",1963,Comedy,English
2137,"""Charlotte'S Web""",1973,Animation|Children's,German
2138,"""Watership Down""",1978,Animation|Children's|Drama|Fantasy,French
2139,"""The Secret Of Nimh""",1982,Animation|Children's,English
2140,"""The Dark Crystal""",1982,Children's|Fantasy|Sci-Fi,English
2141,"""An American Tail""",1986,Animation|Children's|Comedy,German
2142,"""An American Tail: Fievel Goes West""",1991,Animation|Children's|Comedy,Italian
2143,"""Legend""",1985,Adventure|Fantasy|Romance,English
2144,"""Sixteen Candles""",1984,Comedy,Italian
2145,"""Pretty In Pink""",1986,Comedy|Drama|Romance,Italian
2146,"""St. Elmo'S Fire""",1985,Drama|Romance,Spanish
2147,"""The Clan Of The Cave Bear""",1986,Drama,French
2148,"""House""",1986,Comedy|Horror,German
2149,"""House Ii: The Second Story""",1987,Comedy|Horror,Italian
2150,"""The Gods Must Be Crazy""",1980,Comedy,French
2151,"""The Gods Must Be Crazy Ii""",1989,Comedy,Spanish
2152,"""Air Bud: Golden Receiver""",1998,Children's|Comedy,Italian
2153,"""The Avengers""",1998,Action|Adventure,German
2154,"""How Stella Got Her Groove Back""",1998,Drama|Romance,English
2155,"""The Slums Of Beverly Hills""",1998,Comedy,French
2156,"""The Best Man (Il Testimone Dello Sposo)""",1997,Comedy|Drama,French
2157,"""The Chambermaid On The Titanic""",1998,Romance,English
2158,"""Henry: Portrait Of A Serial Killer, Part 2""",1996,Crime|Horror,Italian
2159,"""Henry: Portrait Of A Serial Killer""",1990,Crime|Horror,English
2160,"""Rosemary'S Baby""",1968,Horror|Thriller,English
2161,"""The Neverending Story""",1984,Adventure|Children's|Fantasy,Italian
2162,"""The Neverending Story Ii: The Next Chapter""",1990,Adventure|Children's|Fantasy,Spanish
2163,"""Attack Of The Killer Tomatoes!""",1980,Comedy|Horror,German
2164,"""Surf Nazis Must Die""",1987,Drama,Spanish
2165,"""Your Friends And Neighbors""",1998,Drama,English
2166,"""Return To Paradise""",1998,Drama|Romance,French
2167,"""Blade""",1998,Action|Adventure|Horror,English
2168,"""Dance With Me""",1998,Drama|Romance,Spanish
2169,"""Dead Man On Campus""",1998,Comedy,German
2170,"""Wrongfully Accused""",1998,Action|Comedy,Spanish
2171,"""Next Stop, Wonderland""",1998,Comedy|Drama|Romance,Italian
2172,"""Strike! (A.K.A. All I Wanna Do, The Hairy Bird)""",1998,Comedy,English
2173,"""The Navigator: A Mediaeval Odyssey""",1988,Adventure|Fantasy|Sci-Fi,German
2174,"""Beetlejuice""",1988,Comedy|Fantasy,Italian
2175,"""Dã©Jã  Vu""",1997,Drama|Romance,Italian
2176,"""Rope""",1948,Thriller,Italian
2177,"""Family Plot""",1976,Comedy|Thriller,Italian
2178,"""Frenzy""",1972,Thriller,Spanish
2179,"""Topaz""",1969,Thriller,French
2180,"""Torn Curtain""",1966,Thriller,English
2181,"""Marnie""",1964,Thriller,French
2182,"""The Wrong Man""",1956,Drama|Film-Noir|Thriller,English
2183,"""The Man Who Knew Too Much""",1956,Thriller,Spanish
2184,"""The Trouble With Harry""",1955,Mystery|Thriller,Spanish
2185,"""I Confess""",1953,Thriller,French
2186,"""Strangers On A Train""",1951,Film-Noir|Thriller,German
2187,"""Stage Fright""",1950,Mystery|Thriller,German
2188,"""54""",1998,Drama,Italian
2189,"""I Married A Strange Person""",1997,Animation,English
2190,"""Why Do Fools Fall In Love?""",1998,Drama,Spanish
2191,"""A Merry War""",1997,Comedy,English
2192,"""See The Sea (Regarde La Mer)""",1997,Drama,Spanish
2193,"""Willow""",1988,Action|Adventure|Fantasy,English
2194,"""The Untouchables""",1987,Action|Crime|Drama,Italian
2195,"""Dirty Work""",1998,Comedy,Spanish
2196,"""Knock Off""",1998,Action,English
2197,"""Firelight""",1997,Drama,English
2198,"""Modulations""",1998,Documentary,Italian
2199,"""Phoenix""",1998,Crime|Drama,Italian
2200,"""Under Capricorn""",1949,Drama,Spanish
2201,"""The Paradine Case""",1947,Drama,Italian
2202,"""Lifeboat""",1944,Drama|Thriller|War,German
2203,"""Shadow Of A Doubt""",1943,Film-Noir|Thriller,Italian
2204,"""Saboteur""",1942,Thriller,French
2205,"""Mr. & Mrs. Smith""",1941,Comedy,French
2206,"""Suspicion""",1941,Mystery|Thriller,Spanish
2207,"""Jamaica Inn""",1939,Drama,Spanish
2208,"""The Lady Vanishes""",1938,Comedy|Mystery|Romance|Thriller,Italian
2209,"""Young And Innocent""",1937,Crime|Thriller,Italian
2210,"""Sabotage""",1936,Thriller,English
2211,"""Secret Agent""",1936,Thriller,German
2212,"""The Man Who Knew Too Much""",1934,Thriller,English
2213,"""Waltzes From Vienna""",1933,Comedy|Musical,Spanish
2214,"""Number Seventeen""",1932,Thriller,German
2215,"""Rich And Strange""",1932,Comedy|Romance,Spanish
2216,"""The Skin Game""",1931,Drama,Spanish
2217,"""Elstree Calling""",1930,Comedy|Musical,German
2218,"""Juno And Paycock""",1930,Drama,English
2219,"""Murder!""",1930,Mystery|Thriller,Italian
2220,"""The Manxman""",1929,Drama,English
2221,"""Blackmail""",1929,Thriller,Spanish
2222,"""Champagne""",1928,Comedy,German
2223,"""The Farmer'S Wife""",1928,Comedy,German
2224,"""Downhill""",1927,Drama,German
2225,"""Easy Virtue""",1927,Drama,Spanish
2226,"""The Ring""",1927,Drama,German
2227,"""The Lodger""",1926,Thriller,Spanish
2228,"""The Mountain Eagle""",1926,Drama,German
2229,"""The Pleasure Garden""",1925,Drama,French
2230,"""Always Tell Your Wife""",1923,Comedy,Spanish
2231,"""Rounders""",1998,Crime|Drama,German
2232,"""Cube""",1997,Sci-Fi|Thriller,German
2233,"""Digging To China""",1998,Drama,Spanish
2234,"""Let'S Talk About Sex""",1998,Drama,German
2235,"""One Man'S Hero""",1999,Drama|War,Spanish
2236,"""Simon Birch""",1998,Drama,English
2237,"""Without Limits""",1998,Drama,French
2238,"""Seven Beauties (Pasqualino Settebellezze)""",1976,Comedy|Drama,German
2239,"""Swept Away (Travolti Da Un Insolito Destino Nell'Azzurro Mare D'Agosto)""",1975,Comedy|Drama,German
2240,"""My Bodyguard""",1980,Drama,Italian
2241,"""Class""",1983,Comedy,French
2242,"""Grandview, U.S.A.""",1984,Drama,Spanish
2243,"""Broadcast News""",1987,Comedy|Drama|Romance,English
2244,"""The Allnighter""",1987,Comedy|Romance,German
2245,"""Working Girl""",1988,Comedy|Drama,Italian
2246,"""Stars And Bars""",1988,Comedy,Spanish
2247,"""Married To The Mob""",1988,Comedy,German
2248,"""Say Anything...""",1989,Comedy|Drama|Romance,French
2249,"""My Blue Heaven""",1990,Comedy,French
2250,"""Men Don'T Leave""",1990,Drama,German
2251,"""The Cabinet Of Dr. Ramirez""",1991,Comedy,French
2252,"""Hero""",1992,Comedy|Drama,German
2253,"""Toys""",1992,Action|Comedy|Fantasy,Italian
2254,"""Choices""",1981,Drama,English
2255,"""Young Doctors In Love""",1982,Comedy,Italian
2256,"""Parasite""",1982,Horror|Sci-Fi,German
2257,"""No Small Affair""",1984,Comedy|Romance,German
2258,"""Master Ninja I""",1984,Action,German
2259,"""Blame It On Rio""",1984,Comedy|Romance,English
2260,"""Wisdom""",1986,Action|Crime,French
2261,"""One Crazy Summer""",1986,Comedy,French
2262,"""About Last Night...""",1986,Comedy|Drama|Romance,English
2263,"""The Seventh Sign""",1988,Thriller,Italian
2264,"""We'Re No Angels""",1989,Drama,Italian
2265,"""Nothing But Trouble""",1991,Adventure|Comedy,German
2266,"""The Butcher'S Wife""",1991,Comedy|Romance,Italian
2267,"""Mortal Thoughts""",1991,Mystery|Thriller,German
2268,"""A Few Good Men""",1992,Crime|Drama,Italian
2269,"""Indecent Proposal""",1993,Drama,Spanish
2270,"""A Century Of Cinema""",1994,Documentary,Italian
2271,"""Permanent Midnight""",1998,Drama,English
2272,"""One True Thing""",1998,Drama,German
2273,"""Rush Hour""",1998,Action|Thriller,Spanish
2274,"""Lilian'S Story""",1995,Drama,Italian
2275,"""Six-String Samurai""",1998,Action|Adventure|Sci-Fi,German
2276,"""A Soldier'S Daughter Never Cries""",1998,Drama,Spanish
2277,"""Somewhere In The City""",1997,Drama,Italian
2278,"""Ronin""",1998,Action|Crime|Thriller,Spanish
2279,"""Urban Legend""",1998,Horror|Thriller,German
2280,"""Clay Pigeons""",1998,Crime,English
2281,"""Monument Ave.""",1998,Crime,German
2282,"""Pecker""",1998,Comedy|Drama,Italian
2283,"""The Sheltering Sky""",1990,Drama,French
2284,"""Bandit Queen""",1994,Drama,Spanish
2285,"""If....""",1968,Drama,English
2286,"""The Fiendish Plot Of Dr. Fu Manchu""",1980,Comedy,English
2287,"""Them!""",1954,Sci-Fi|Thriller|War,English
2288,"""The Thing""",1982,Action|Horror|Sci-Fi|Thriller,German
2289,"""The Player""",1992,Comedy|Drama,Italian
2290,"""Stardust Memories""",1980,Comedy|Drama,French
2291,"""Edward Scissorhands""",1990,Drama|Romance,German
2292,"""Overnight Delivery""",1996,Romance,English
2293,"""Shadrach""",1998,Drama,English
2294,"""Antz""",1998,Animation|Children's,Spanish
2295,"""The Impostors""",1998,Comedy,English
2296,"""A Night At The Roxbury""",1998,Comedy,Italian
2297,"""What Dreams May Come""",1998,Drama|Romance,Italian
2298,"""Strangeland""",1998,Thriller,Spanish
2299,"""The Battle Of The Sexes""",1959,Comedy,German
2300,"""The Producers""",1968,Comedy|Musical,English
2301,"""History Of The World: Part I""",1981,Comedy,Spanish
2302,"""My Cousin Vinny""",1992,Comedy,Italian
2303,"""Nashville""",1975,Drama|Musical,Italian
2304,"""Love Is The Devil""",1998,Drama,Spanish
2305,"""Slam""",1998,Drama,Spanish
2306,"""Holy Man""",1998,Comedy,Italian
2307,"""One Tough Cop""",1998,Action|Drama,French
2308,"""Detroit 9000""",1973,Action|Crime,Spanish
2309,"""The Inheritors (Die Siebtelbauern)""",1998,Drama,German
2310,"""The Mighty""",1998,Drama,Spanish
2311,"""2010""",1984,Mystery|Sci-Fi,Italian
2312,"""Children Of A Lesser God""",1986,Drama,French
2313,"""The Elephant Man""",1980,Drama,Spanish
2314,"""Beloved""",1998,Drama,Italian
2315,"""Bride Of Chucky""",1998,Horror|Thriller,French
2316,"""Practical Magic""",1998,Drama|Romance,Italian
2317,"""The Alarmist""",1997,Comedy,German
2318,"""Happiness""",1998,Comedy,German
2319,"""Reach The Rock""",1997,Comedy,English
2320,"""Apt Pupil""",1998,Drama|Thriller,Spanish
2321,"""Pleasantville""",1998,Comedy,Italian
2322,"""Soldier""",1998,Action|Adventure|Sci-Fi|Thriller|War,German
2323,"""The Cruise""",1998,Documentary,Italian
2324,"""Life Is Beautiful (La Vita Ã¨ Bella)""",1997,Comedy|Drama,Spanish
2325,"""Orgazmo""",1997,Comedy,French
2326,"""Shattered Image""",1998,Drama|Thriller,French
2327,"""Tales From The Darkside: The Movie""",1990,Horror,German
2328,"""Vampires""",1998,Horror,English
2329,"""American History X""",1998,Drama,Italian
2330,"""Hands On A Hard Body""",1996,Documentary,Italian
2331,"""Living Out Loud""",1998,Comedy|Romance,English
2332,"""Belly""",1998,Crime|Drama,Italian
2333,"""Gods And Monsters""",1998,Drama,Italian
2334,"""The Siege""",1998,Action|Thriller,Italian
2335,"""The Waterboy""",1998,Comedy,Spanish
2336,"""Elizabeth""",1998,Drama,German
2337,"""Velvet Goldmine""",1998,Drama,Italian
2338,"""I Still Know What You Did Last Summer""",1998,Horror|Mystery|Thriller,German
2339,"""I'Ll Be Home For Christmas""",1998,Comedy|Romance,German
2340,"""Meet Joe Black""",1998,Romance,French
2341,"""Dancing At Lughnasa""",1998,Drama,English
2342,"""Hard Core Logo""",1996,Comedy,English
2343,"""The Naked Man""",1998,Drama,English
2344,"""Runaway Train""",1985,Action|Adventure|Drama|Thriller,Italian
2345,"""Desert Bloom""",1986,Drama,German
2346,"""The Stepford Wives""",1975,Sci-Fi|Thriller,Spanish
2347,"""The Pope Of Greenwich Village""",1984,Action,English
2348,"""Sid And Nancy""",1986,Drama,Italian
2349,"""Mona Lisa""",1986,Comedy|Thriller,English
2350,"""Heart Condition""",1990,Comedy,German
2351,"""Nights Of Cabiria (Le Notti Di Cabiria)""",1957,Drama,Spanish
2352,"""The Big Chill""",1983,Comedy|Drama,German
2353,"""Enemy Of The State""",1998,Action|Thriller,Italian
2354,"""The Rugrats Movie""",1998,Animation|Children's|Comedy,Spanish
2355,"""A Bug'S Life""",1998,Animation|Children's|Comedy,Italian
2356,"""Celebrity""",1998,Comedy,German
2357,"""Central Station (Central Do Brasil)""",1998,Drama,French
2358,"""Savior""",1998,Drama,Spanish
2359,"""Waking Ned Devine""",1998,Comedy,Spanish
2360,"""The Celebration (Festen)""",1998,Drama,Spanish
2361,"""Pink Flamingos""",1972,Comedy,French
2362,"""Glen Or Glenda""",1953,Drama,Italian
2363,"""Godzilla (Gojira)""",1954,Action|Sci-Fi,Italian
2364,"""Godzilla (Gojira)""",1984,Action|Sci-Fi,Spanish
2365,"""King Kong Vs. Godzilla (Kingukongu Tai Gojira)""",1962,Action|Sci-Fi,French
2366,"""King Kong""",1933,Action|Adventure|Horror,French
2367,"""King Kong""",1976,Action|Adventure|Horror,German
2368,"""King Kong Lives""",1986,Action|Adventure|Horror,Spanish
2369,"""Desperately Seeking Susan""",1985,Comedy|Romance,Spanish
2370,"""The Emerald Forest""",1985,Action|Adventure|Drama,Italian
2371,"""Fletch""",1985,Comedy,French
2372,"""Fletch Lives""",1989,Comedy,Italian
2373,"""Red Sonja""",1985,Action|Adventure,French
2374,"""Gung Ho""",1986,Comedy|Drama,German
2375,"""The Money Pit""",1986,Comedy,Italian
2376,"""A View To A Kill""",1985,Action,Spanish
2377,"""Lifeforce""",1985,Horror|Sci-Fi,German
2378,"""Police Academy""",1984,Comedy,English
2379,"""Police Academy 2: Their First Assignment""",1985,Comedy,English
2380,"""Police Academy 3: Back In Training""",1986,Comedy,French
2381,"""Police Academy 4: Citizens On Patrol""",1987,Comedy,French
2382,"""Police Academy 5: Assignment: Miami Beach""",1988,Comedy,Italian
2383,"""Police Academy 6: City Under Siege""",1989,Comedy,Italian
2384,"""Babe: Pig In The City""",1998,Children's|Comedy,Italian
2385,"""Home Fries""",1998,Comedy|Romance,Italian
2386,"""Jerry Springer: Ringmaster""",1998,Drama,French
2387,"""Very Bad Things""",1998,Comedy|Crime,Italian
2388,"""Steam: The Turkish Bath (Hamam)""",1997,Drama|Romance,Italian
2389,"""Psycho""",1998,Crime|Horror|Thriller,French
2390,"""Little Voice""",1998,Comedy,Italian
2391,"""A Simple Plan""",1998,Crime|Thriller,Spanish
2392,"""Jack Frost""",1998,Comedy|Drama,German
2393,"""Star Trek: Insurrection""",1998,Action|Sci-Fi,German
2394,"""The Prince Of Egypt""",1998,Animation|Musical,German
2395,"""Rushmore""",1998,Comedy,Spanish
2396,"""Shakespeare In Love""",1998,Comedy|Romance,English
2397,"""Mass Appeal""",1984,Drama,French
2398,"""Miracle On 34Th Street""",1947,Drama,German
2399,"""Santa Claus: The Movie""",1985,Adventure|Children's|Fantasy,French
2400,"""Prancer""",1989,Children's|Drama,English
2401,"""Pale Rider""",1985,Western,French
2402,"""Rambo: First Blood Part Ii""",1985,Action|War,English
2403,"""First Blood""",1982,Action,Spanish
2404,"""Rambo Iii""",1988,Action|War,Italian
2405,"""The Jewel Of The Nile""",1985,Action|Adventure|Comedy|Romance,Spanish
2406,"""Romancing The Stone""",1984,Action|Adventure|Comedy|Romance,Italian
2407,"""Cocoon""",1985,Comedy|Sci-Fi,French
2408,"""Cocoon: The Return""",1988,Comedy|Sci-Fi,Italian
2409,"""Rocky Ii""",1979,Action|Drama,German
2410,"""Rocky Iii""",1982,Action|Drama,Spanish
2411,"""Rocky Iv""",1985,Action|Drama,German
2412,"""Rocky V""",1990,Action|Drama,English
2413,"""Clue""",1985,Comedy|Mystery,Italian
2414,"""Young Sherlock Holmes""",1985,Action|Adventure|Mystery,Spanish
2415,"""Violets Are Blue...""",1986,Drama|Romance,English
2416,"""Back To School""",1986,Comedy,Spanish
2417,"""Heartburn""",1986,Comedy|Drama,French
2418,"""Nothing In Common""",1986,Comedy,German
2419,"""Extremities""",1986,Drama|Thriller,German
2420,"""The Karate Kid""",1984,Drama,Italian
2421,"""The Karate Kid, Part Ii""",1986,Action|Adventure|Drama,German
2422,"""The Karate Kid Iii""",1989,Action|Adventure|Drama,German
2423,"""Christmas Vacation""",1989,Comedy,Spanish
2424,"""You'Ve Got Mail""",1998,Comedy|Romance,French
2425,"""The General""",1998,Crime,German
2426,"""The Theory Of Flight""",1998,Comedy|Drama|Romance,Spanish
2427,"""The Thin Red Line""",1998,Action|Drama|War,French
2428,"""The Faculty""",1998,Horror|Sci-Fi,Italian
2429,"""Mighty Joe Young""",1998,Adventure|Children's|Drama,Spanish
2430,"""Mighty Joe Young""",1949,Adventure|Children's|Drama,English
2431,"""Patch Adams""",1998,Comedy|Drama,Italian
2432,"""Stepmom""",1998,Drama,French
2433,"""A Civil Action""",1998,Drama,German
2434,"""Down In The Delta""",1998,Drama,German
2435,"""Hurlyburly""",1998,Drama,French
2436,"""Tea With Mussolini""",1999,Comedy,French
2437,"""Wilde""",1997,Drama,French
2438,"""Outside Ozona""",1998,Drama|Thriller,French
2439,"""Affliction""",1997,Drama,German
2440,"""Another Day In Paradise""",1998,Drama,Italian
2441,"""The Hi-Lo Country""",1998,Drama|Western,English
2442,"""Hilary And Jackie""",1998,Drama,French
2443,"""Playing By Heart""",1998,Drama|Romance,French
2444,"""24 7: Twenty Four Seven""",1997,Comedy|Drama,Italian
2445,"""At First Sight""",1999,Drama,Spanish
2446,"""In Dreams""",1999,Thriller,Spanish
2447,"""Varsity Blues""",1999,Comedy|Drama,Italian
2448,"""Virus""",1999,Horror|Sci-Fi,Italian
2449,"""The Garbage Pail Kids Movie""",1987,Adventure|Children's,English
2450,"""Howard The Duck""",1986,Adventure|Children's|Sci-Fi,English
2451,"""The Gate""",1987,Horror,German
2452,"""The Gate Ii: Trespassers""",1990,Horror,German
2453,"""The Boy Who Could Fly""",1986,Drama|Fantasy,French
2454,"""The Fly""",1958,Horror|Sci-Fi,Italian
2455,"""The Fly""",1986,Horror|Sci-Fi,French
2456,"""The Fly Ii""",1989,Horror|Sci-Fi,Italian
2457,"""Running Scared""",1986,Action|Comedy,English
2458,"""Armed And Dangerous""",1986,Comedy|Crime,Italian
2459,"""The Texas Chainsaw Massacre""",1974,Horror,English
